Cost_ID,Affluence_Level,Tenure,Age,Gender,State,Has_Valid_Email_Address,Has_Valid_Mobile_Number,Number_Of_Inbound_Communication_In_24_MTH,Number_Of_Inbound_Communication_In_60_MTH,Number_Of_Outbound_Communication_In_24_MTH,Number_Of_Outbound_Communication_In_60_MTH,Pathway_Arrears_In_24_MTH,Pathway_Arrears_In_60_MTH,Inter_Mailing_Preferances_Update,Inter_Personal_Details_Update,Operating_System,Browser_type
{C67B2E74-A21A-4175-BA30-E3A6D247A24E},Average income Average assets,34,61,Female,TAS,TRUE,FALSE,0,0,72,210,0,0,0,1,4,4
{3E5648F2-D1E6-4140-AD45-686140203E71},High income High assets,3,61,,VIC,TRUE,TRUE,10,13,48,70,0,1,0,0,1,2
{FCC8EA33-9D41-4577-B4DD-8ECE31D7D412},High income High assets,31,61,Female,WA,FALSE,FALSE,11,26,24,71,0,0,0,0,4,3
{0B988575-98B5-44E5-9BA6-BFED23C749C6},High income High assets,17,61,Female,NSW,TRUE,TRUE,22,36,86,206,0,0,0,1,1,3
{6B57F09A-3E93-4294-812D-AAFF24073546},Highest income and assets,19,61,Female,NSW,TRUE,TRUE,21,42,119,249,0,0,0,0,1,5
{F053D9BB-59AA-45BA-965F-C4DDE9682589},High income High assets,18,61,Female,NSW,TRUE,FALSE,5,17,45,108,0,1,0,0,3,3
{A218CA7A-3CF8-44F6-A1CD-55539ED28939},Average income Average assets,15,61,Female,VIC,TRUE,TRUE,12,27,36,82,0,0,0,1,3,5
{5C24733D-372C-4128-A902-FB5945324FF4},Low income High assets,32,61,Male,TAS,TRUE,TRUE,17,37,77,170,0,0,0,0,3,2
{9C232B7F-C244-4D61-BB57-22A6DBD315EA},Unknown,37,61,,QLD,TRUE,TRUE,13,20,40,88,0,0,0,0,1,1
{AC07CBFE-A14A-4FAB-8739-FBC91E0961C5},Highest income and assets,8,61,,NSW,TRUE,TRUE,6,13,61,123,0,0,0,0,4,3
{10556E96-E3EB-4F88-8569-2F0C29E18CEC},Low income High assets,2,61,,NSW,TRUE,FALSE,7,9,77,99,6,6,0,0,2,3
{297A29F8-17F4-4A23-81B5-10436A9F96DC},High income Low assets,11,61,Female,QLD,TRUE,TRUE,6,19,67,173,0,0,0,0,2,3
{12D5E550-377F-4051-BC15-575710B29B6C},Average income Average assets,35,61,Male,VIC,TRUE,TRUE,2,13,79,204,0,0,0,0,2,3
{D38DF676-6CCB-4DAB-9D7B-B17527B3EDF7},Unknown,33,61,Female,QLD,FALSE,FALSE,1,6,5,21,0,0,0,0,4,2
{FED2BEA5-F13B-4049-A0B5-BE41D13F02ED},Low income Low assets,25,61,Male,WA,TRUE,TRUE,4,15,47,131,0,1,0,1,3,4
{C4AEAF31-8B18-4D82-A436-CEA727140F4A},Low income High assets,11,61,Female,NSW,TRUE,TRUE,4,10,71,195,0,0,0,0,3,1
{AA2AFFEB-F968-453C-AD82-80D74725EC6E},Low income High assets,14,61,Female,NSW,TRUE,FALSE,0,3,65,96,0,0,0,0,2,3
{9B74E017-A116-4BF9-89F4-8A5C4A38F9E6},Highest income and assets,6,61,,WA,TRUE,TRUE,10,24,44,105,0,0,0,0,4,5
{C4BF3099-9E18-4F71-8391-A311E628B34E},Average income Low assets,5,61,,VIC,TRUE,TRUE,14,30,81,178,0,0,0,0,4,5
{110C862C-6873-4754-936E-8EE811465B9C},Average income Average assets,13,61,Male,NSW,FALSE,TRUE,0,5,9,41,0,0,0,0,2,3
{44F48043-1659-4F9E-B5BC-2D946D1E86A2},Low income High assets,18,61,Female,VIC,TRUE,TRUE,12,34,19,75,0,0,1,0,1,5
{9774EBD2-14FA-412B-8D97-142D35DE7254},Low income High assets,21,61,Male,ACT,TRUE,TRUE,7,18,66,156,0,1,0,0,4,4
{B1BDB5B5-DE62-4468-ADAD-03935F5B5B31},,7,61,Female,SA,TRUE,TRUE,13,30,81,205,0,0,0,0,4,1
{C1990C50-7D22-4BC1-B77C-D4DD5CCF12EE},Unknown,42,61,Female,TAS,TRUE,TRUE,15,32,56,151,0,0,0,2,4,3
{BE860880-3755-496C-A43D-B9B794DB6BEE},Highest income and assets,15,61,Female,WA,TRUE,FALSE,2,14,33,88,0,0,1,2,1,4
{2682D280-8F1D-405D-AFEE-60ADD64C8720},Low income Low assets,35,61,Female,QLD,TRUE,TRUE,19,43,38,202,0,0,0,1,3,3
{95188DA1-0C06-4CA5-8F92-844ED56A3B23},High income High assets,12,61,Male,WA,TRUE,TRUE,10,23,41,129,1,1,0,0,2,1
{C7805573-7978-40A4-9C65-CBF6131D0474},Average income Low assets,13,61,Female,VIC,TRUE,TRUE,1,2,32,62,0,0,0,0,2,3
{50B39DE7-02FE-4033-AE99-5923A3E7DA51},High income High assets,13,61,Female,VIC,TRUE,TRUE,18,47,78,221,0,0,0,1,1,3
{0E96F0C2-8D2B-42A4-80A5-D98A90F8685A},Low income High assets,8,61,Female,VIC,TRUE,TRUE,7,13,36,102,0,0,0,0,1,5
{2A4D2115-9A0C-4A4F-8102-12C9DDE0167F},Average income Average assets,24,61,Female,NSW,TRUE,FALSE,4,19,11,41,0,1,1,0,1,1
{D74F6A4E-2E74-4743-A107-577B38FF0406},High income High assets,17,61,Male,NSW,TRUE,FALSE,2,18,65,131,1,2,0,0,1,5
{D7E5ADEA-AC95-4827-838C-CD75A288404E},High income High assets,8,61,Female,WA,TRUE,TRUE,0,1,59,106,0,0,0,0,2,5
{0782B773-336A-4C3C-AF6B-C56EA668FBB7},Highest income and assets,19,61,Female,QLD,FALSE,FALSE,6,12,11,47,0,0,0,0,1,3
{B03BFF84-4392-45AE-8EE9-E5F6C0982DB4},Unknown,17,61,,QLD,TRUE,TRUE,12,29,80,202,0,0,0,1,4,4
{A302CBB1-7862-49C2-9CEF-315E7D619900},Average income Average assets,17,61,Female,QLD,TRUE,TRUE,2,9,55,162,0,2,0,1,2,1
{82BCE2E7-F173-412C-95AB-D0E518FD00FA},Average income Low assets,15,61,,WA,TRUE,FALSE,5,12,7,111,0,0,0,1,4,1
{22177791-3814-4424-B4B9-64A1691B17EE},Highest income and assets,17,61,,NSW,TRUE,TRUE,1,6,44,151,0,0,0,1,2,3
{F57B2AF8-E3D7-4EB4-96A2-D703E745E8CB},High income High assets,12,61,,NSW,TRUE,FALSE,0,7,14,74,0,0,0,0,3,1
{D72B7303-E7C5-4071-9913-B57DC0A15551},Highest income and assets,1,61,,VIC,TRUE,TRUE,5,5,13,13,0,0,0,0,4,1
{EFAD5404-1FEF-43DD-B6F2-6DB961B0A7D0},Low income High assets,35,61,Female,SA,TRUE,FALSE,29,78,40,88,0,0,0,0,1,3
{BCDE9E7A-363D-4774-9507-71860971F1F5},High income High assets,21,61,Female,VIC,TRUE,TRUE,12,27,82,236,0,0,0,0,1,5
{28B2E916-32CF-42F8-812D-3A6C74AABA92},Low income High assets,31,61,Female,QLD,TRUE,TRUE,0,5,41,126,0,0,0,0,4,4
{E90F7333-65CD-419E-B1C6-19F4AC370C1C},Low income Low assets,36,61,Female,NSW,FALSE,FALSE,2,17,16,59,0,0,1,5,2,4
{78D7C14B-C144-4A2B-BAF6-EB33C8542A13},Unknown,7,61,Female,VIC,TRUE,TRUE,0,2,65,157,0,0,0,0,1,3
{31783857-46B2-458F-8345-88FA797C1A54},High income Low assets,3,61,,VIC,TRUE,TRUE,21,34,89,139,0,0,0,1,2,5
{2C57702D-7822-4E21-9316-CFFD1E539E75},Unknown,16,61,,VIC,TRUE,FALSE,9,25,76,222,0,0,0,0,2,3
{3219B7F2-8E8E-4BDA-A5E3-4183C00B3582},Low income High assets,19,61,Male,QLD,TRUE,FALSE,8,19,41,115,0,0,0,0,3,1
{CCC0D465-0F50-499F-9133-1E1F30DC51CE},Average income Average assets,31,61,Male,NSW,TRUE,TRUE,1,15,59,161,0,0,0,0,4,3
{CAD7D594-413F-4CC9-ACF5-5BCF60BABA86},Average income Average assets,35,61,,NSW,FALSE,FALSE,3,16,10,40,0,0,0,0,4,2
{5E875D1A-A712-4272-B8C3-DF6903DC37FC},Highest income and assets,18,61,Female,VIC,TRUE,FALSE,13,34,44,125,0,0,0,1,3,3
{57C79FDE-DC1C-4E7F-B44A-C566C9C61D65},Unknown,9,61,Female,WA,TRUE,TRUE,6,20,105,248,0,0,0,0,3,1
{A1BE40AC-B19B-4453-A197-EF1268A59104},Low income Low assets,12,61,Male,NSW,TRUE,TRUE,0,21,55,155,0,0,0,1,2,3
{A2790853-72AB-4FA0-83BF-A45B6AB5C2B6},Highest income and assets,12,61,Female,WA,TRUE,TRUE,16,26,84,216,0,1,0,0,4,5
{A95FEA8A-5925-4747-9BBF-FEEA933DC528},Average income Average assets,29,61,Female,VIC,TRUE,FALSE,7,23,72,204,0,0,0,0,2,5
{04341AC4-4FFE-466C-88B5-EF5C9712281F},Average income Low assets,5,61,,NSW,TRUE,TRUE,2,3,64,144,0,0,0,0,2,4
{F7162E99-5077-453C-8831-E6F2A36EA9AD},Unknown,17,61,Male,QLD,TRUE,TRUE,13,27,71,117,0,0,0,1,3,5
{16AD51B7-5959-4F36-A7F1-1B3C4C34951F},Low income High assets,14,61,Female,QLD,TRUE,TRUE,1,6,53,153,0,0,0,0,3,3
{E70218AA-70AD-4A01-B4A8-7E6F9F68BCF7},Highest income and assets,17,61,Male,VIC,TRUE,FALSE,6,11,16,59,0,0,0,0,4,2
{153B7E6F-675C-4179-B5EC-03BDDA65EDAC},Low income High assets,24,61,Male,VIC,TRUE,TRUE,11,20,56,162,0,0,0,0,2,3
{520296E6-EEF5-4642-9D0A-B07C6DD27E53},Low income High assets,21,61,,WA,TRUE,TRUE,1,5,37,86,1,2,0,0,4,2
{927EA6D7-6D65-4709-8DD4-052ACE511E82},Low income High assets,24,61,Male,QLD,FALSE,FALSE,10,22,19,53,0,0,0,0,4,2
{D2C2237E-63F1-4048-BCD3-D68CCF6DF7E6},Low income Low assets,19,61,Female,VIC,TRUE,FALSE,5,10,50,118,0,0,0,2,3,5
{F2C78916-81C4-4399-921A-B4550303C6A3},High income High assets,9,61,Male,NSW,TRUE,FALSE,0,2,55,139,0,0,0,0,3,4
{7E33CD10-8F3B-40E8-8A1B-259942FB3DA1},Unknown,15,61,Female,NSW,TRUE,FALSE,15,28,72,229,0,0,0,1,1,5
{A08AFC19-5D25-420B-B7FE-CCB1C42B2924},High income High assets,14,61,Female,NSW,TRUE,TRUE,10,40,117,274,0,0,0,0,1,4
{25860F4E-3E7C-4567-8483-8A775CD84A30},Average income Average assets,7,61,Female,TAS,TRUE,TRUE,19,40,126,248,0,0,0,0,4,4
{F8AF7609-0011-4FDD-9AFC-3E5C4CA89A27},High income High assets,17,61,,SA,FALSE,TRUE,5,12,4,35,0,0,0,2,1,4
{F08AE4E9-5495-4262-92FA-EC1F9ED4E636},High income High assets,31,61,,QLD,TRUE,TRUE,0,13,34,95,0,0,0,5,2,5
{F6ACB076-1BC2-4824-90E2-3FD637246F03},Low income High assets,34,61,,NSW,TRUE,TRUE,1,15,61,181,0,0,0,1,3,3
{0F7E3658-D5DD-420A-AF8E-5C307D63F4CC},High income Low assets,34,61,Male,QLD,TRUE,TRUE,22,51,80,216,0,0,0,0,3,2
{19C3C39F-6BA7-499B-8F37-63DE744EE125},High income High assets,21,61,Male,SA,FALSE,FALSE,3,10,13,47,0,0,0,0,4,2
{F9BA682B-6A41-4A48-B1B0-C9D19D4A5CB9},High income High assets,6,61,,WA,TRUE,TRUE,13,33,86,192,0,0,0,0,2,1
{EF0E43D1-CCE7-4902-8912-BC3ECD29E051},High income Low assets,28,61,Male,VIC,TRUE,TRUE,15,27,70,164,0,0,0,2,1,1
{9DB116E1-B8E3-4847-A65A-3DD6B40DA981},Average income Average assets,17,61,Female,SA,TRUE,TRUE,7,18,54,121,0,0,0,3,3,5
{A7FD2802-3693-472C-B1D2-E3A94CB1D4D3},Highest income and assets,11,61,,VIC,TRUE,FALSE,0,12,66,205,0,0,0,0,2,2
{AF29543E-690E-40F8-A50A-C8D3F8FD7E21},High income High assets,33,61,Female,NSW,TRUE,TRUE,11,22,23,46,0,1,0,1,2,3
{6DC622FA-BF9B-4931-B8E6-CA3959A4A47A},Highest income and assets,11,61,,WA,TRUE,TRUE,2,20,45,189,0,1,0,0,2,4
{572CFF8A-665F-4341-B246-CD74CDF097EC},Highest income and assets,17,61,Female,ACT,TRUE,TRUE,12,32,80,185,0,0,0,0,2,3
{3FC1DD41-2EB7-4B36-BD4D-D37E8AC3455E},Average income Low assets,16,61,Female,SA,TRUE,TRUE,0,9,6,76,0,1,0,3,2,3
{CB9B75D9-3E3A-4306-ACDB-0FBDF7FD4EBC},High income High assets,33,61,Female,NSW,TRUE,FALSE,7,24,39,105,0,0,0,0,2,1
{9659CA82-0534-4794-936A-BCC8540ED786},Average income Average assets,16,61,Female,QLD,TRUE,TRUE,0,9,39,127,0,2,0,3,2,1
{19E91DCC-85E4-416B-B92F-CE284BE17130},Average income Low assets,17,61,Male,WA,FALSE,TRUE,0,10,11,44,0,0,0,0,4,3
{731AB4C1-77F6-4A69-955A-730176F881B3},High income High assets,27,61,Female,NSW,TRUE,TRUE,1,16,60,151,0,0,0,0,1,2
{8947931D-6036-4A8C-91AB-CB5315371A72},,29,61,Male,NSW,TRUE,TRUE,0,11,39,125,0,0,0,0,4,2
{A50FE65D-94C2-4E9A-BB88-BED8ADAB8BB8},Average income Average assets,23,61,Male,NSW,TRUE,TRUE,15,38,79,234,0,0,1,1,3,3
{75592DF2-0D78-4348-AC45-877B83443B00},High income Low assets,14,61,Male,QLD,TRUE,TRUE,7,38,75,173,0,0,0,1,1,4
{1924207B-7F99-4FC0-A08C-5B69CC245BFB},Highest income and assets,14,61,Male,WA,TRUE,FALSE,1,9,40,146,0,0,0,1,4,5
{EBD70C15-A261-4219-8764-2CB688DDC5FB},High income High assets,5,61,Male,NSW,TRUE,TRUE,21,38,81,217,0,0,0,0,3,1
{D2CF9C66-9B5C-4572-BC52-961FD6E39690},Low income High assets,26,61,Female,NSW,TRUE,TRUE,1,1,32,44,0,0,0,0,3,2
{6CD4244E-27A5-4131-AAA2-6743A9D016CC},High income Low assets,10,61,,QLD,TRUE,TRUE,2,19,46,148,0,0,0,0,3,4
{C1383130-A5EC-4F5A-A16F-33DCFAE9F5A8},Unknown,7,61,Female,QLD,TRUE,FALSE,11,30,14,104,0,0,0,2,3,4
{C775AFE2-A16C-4BD8-B5C5-832B0CD3CDEA},Highest income and assets,17,61,Female,NSW,TRUE,TRUE,12,32,75,220,0,0,0,1,4,2
{88935358-3474-4104-9FA1-627FA433B9CB},Low income High assets,18,61,Female,NSW,TRUE,FALSE,10,27,66,164,2,2,0,0,3,3
{D7630220-B0C6-47D5-9E09-EAE30A49BEEB},,14,61,Male,QLD,FALSE,FALSE,3,22,16,52,0,0,0,0,2,3
{3E4AF26B-6FB9-4026-80ED-43E36451D031},Highest income and assets,35,61,Female,VIC,TRUE,TRUE,0,9,8,35,0,0,1,0,1,2
{31730180-70A8-4032-9597-48C006B8B3DA},Highest income and assets,14,61,Female,NSW,TRUE,TRUE,13,27,75,200,0,0,0,0,1,4
{34068904-9894-42F6-8D70-9FC9DBA69637},Highest income and assets,15,61,Female,WA,TRUE,TRUE,12,27,31,98,0,0,0,0,1,5
{68E08E61-F0C9-4E7E-88B9-54573908EEB2},Average income Average assets,18,61,Male,QLD,TRUE,TRUE,17,25,57,84,0,0,0,1,1,3
{2CEE2DE5-FDB5-44F1-ACAC-A4B3612FD7CF},Unknown,10,61,Male,WA,TRUE,TRUE,11,24,83,180,0,0,0,1,4,1
{CA179AE4-B1EF-43BB-BA3A-3CC34B467447},Average income Average assets,12,61,Male,NSW,TRUE,TRUE,11,24,69,146,0,3,0,0,4,1
{9BFD8137-2B86-4F1B-881A-B10786298230},High income High assets,12,61,Female,TAS,TRUE,TRUE,11,21,37,109,2,2,0,0,2,5
{BE81FDDE-A6C7-4372-AC89-BD1E00BD5E0B},Average income Average assets,31,61,Female,VIC,TRUE,FALSE,18,34,18,47,2,8,2,0,4,3
{6053FB65-675C-425F-8803-270B9F523246},Unknown,11,61,Male,WA,TRUE,TRUE,9,18,51,117,0,0,0,1,2,5
{1C8A0AD2-1809-4380-A493-A33ACC539854},High income High assets,5,61,,SA,TRUE,TRUE,4,10,16,112,0,2,0,0,2,5
{5B359D65-81AD-4B9B-BDAC-976E87CA3988},Low income High assets,26,61,Male,QLD,TRUE,TRUE,16,37,87,234,0,0,0,0,2,1
{45DB65D8-175E-4278-A0C9-6C76866AD03C},Unknown,40,61,Female,QLD,FALSE,TRUE,9,20,25,65,0,0,0,0,3,1
{87D302D9-DE7D-4263-969B-E873E06A4341},Low income High assets,16,61,Female,QLD,TRUE,TRUE,14,30,82,207,0,0,0,1,2,2
{59C9F61B-2A9D-432D-A760-FE4F8140A449},Highest income and assets,4,61,Female,NSW,TRUE,TRUE,7,20,60,156,1,2,0,0,4,2
{B1BC3495-DD4D-461C-8348-F1BC037DCD45},Highest income and assets,9,61,Male,VIC,TRUE,TRUE,20,32,96,215,1,1,0,0,1,2
{62DC59BC-E19A-4FD4-AE0F-678FC5C9B48B},High income Low assets,19,61,Female,QLD,TRUE,TRUE,13,29,75,175,1,1,0,0,1,4
{797E9F53-27E6-45BE-BF08-4993246DE83A},Highest income and assets,28,61,Male,NSW,FALSE,FALSE,4,11,3,8,0,0,0,0,3,2
{B19BA15C-0610-4095-B2E4-EFDFE1F810E9},Highest income and assets,19,61,Female,NSW,FALSE,FALSE,13,36,41,112,4,10,0,0,3,2
{3B9E2DA0-9880-4500-A892-0858049534B9},High income High assets,16,61,Male,VIC,TRUE,TRUE,1,16,69,189,0,0,0,0,3,1
{6D192AC9-48F2-4B3D-9118-33D9A6425BDF},High income Low assets,2,61,,QLD,TRUE,TRUE,2,2,42,42,2,2,0,0,4,5
{F84CD701-C55A-4493-97BD-B741DB069928},Average income Average assets,22,61,Female,VIC,TRUE,TRUE,2,9,37,65,0,0,0,0,3,4
{1938C731-EEA2-45E3-BA71-C5525FB5A18F},Low income High assets,12,61,Male,QLD,FALSE,TRUE,4,11,6,14,0,0,1,0,3,2
{5C6E3BDB-B858-4707-B67A-2E2B18CF8D6C},High income High assets,15,61,Female,QLD,FALSE,FALSE,22,51,19,50,0,0,0,1,2,4
{06CF589C-A43F-48B4-9EA3-CFF6F4778E5E},High income High assets,17,61,Female,VIC,FALSE,TRUE,5,11,4,17,0,1,0,0,3,2
{69D64746-3663-4623-AD99-D87F64AFF65A},High income High assets,15,61,Male,VIC,TRUE,TRUE,11,31,37,127,1,1,0,0,3,5
{262CC13A-046F-4D3F-8170-76638C2A6FE9},Average income Average assets,10,61,Female,NSW,TRUE,FALSE,9,21,74,187,0,0,0,0,3,3
{85705741-9DB8-4152-AB56-5E573D9226E9},High income High assets,38,61,Female,NSW,TRUE,FALSE,3,7,35,107,0,0,0,0,1,5
{B33B90E0-43AE-45FC-919D-F761740026B9},Low income High assets,16,61,Female,VIC,TRUE,FALSE,18,45,49,183,0,0,0,0,4,2
{AF2481F6-C146-4F92-BEF7-86E04AA4DEDD},Unknown,16,61,Male,VIC,TRUE,TRUE,12,29,83,206,0,0,0,0,4,4
{65B977FA-6B18-4398-A07E-C02390FB07BE},Low income High assets,35,61,Female,VIC,FALSE,FALSE,4,9,6,27,0,0,0,0,1,1
{93C805B3-0609-46F3-AACF-715EE6D08D16},Unknown,25,61,Female,WA,TRUE,TRUE,24,69,52,135,0,0,0,2,4,3
{4F05B199-4E5A-45AC-AB12-8828BB73D35B},High income High assets,18,61,Female,WA,TRUE,TRUE,6,12,42,100,1,1,0,1,1,2
{40D2C362-5363-4C6A-9CB6-B86E1AFA2E4C},Low income Low assets,12,61,Female,NSW,TRUE,TRUE,2,10,43,142,0,1,0,1,2,3
{20843016-E6B4-40BD-9422-094E6E30F335},High income High assets,16,61,Female,VIC,TRUE,TRUE,10,18,12,20,0,0,0,0,4,3
{44D87D5B-AF0A-4447-9DA7-D38172061B3F},Low income High assets,19,61,Female,VIC,FALSE,FALSE,5,11,7,34,0,1,0,0,1,2
{ABE74A44-8605-4E22-868D-4D31F216AC14},High income High assets,28,61,Male,NSW,TRUE,TRUE,0,14,72,255,0,0,0,0,3,2
{EC113B47-4644-483C-BB85-6EAADECE7550},Average income Average assets,28,61,Male,QLD,TRUE,TRUE,5,13,71,188,7,12,0,2,2,3
{BDF99FE6-2D0B-4C38-8146-5370701F8ECF},Average income Average assets,16,61,,SA,FALSE,FALSE,5,13,15,45,0,0,0,0,3,4
{1BACC414-E781-4D57-AFC5-E71179482CC1},Highest income and assets,32,61,Male,TAS,TRUE,TRUE,4,9,40,96,0,0,0,0,2,4
{FB68C2A2-F323-44F4-AF83-F84244C5B9C8},High income High assets,16,61,Female,WA,TRUE,TRUE,11,25,39,154,0,0,0,2,3,5
{171D5464-E4C3-44E5-A9B4-6FDB5C61AE2F},High income High assets,6,61,Male,NSW,TRUE,TRUE,5,11,58,162,0,0,0,0,2,1
{1D6CE181-B344-4317-A115-095FB6ABA145},Low income High assets,30,61,Female,NSW,TRUE,TRUE,8,13,69,176,0,0,0,2,1,5
{267336C2-9C85-4C34-8B31-929E6865DF60},Unknown,17,61,Female,SA,TRUE,TRUE,14,32,84,250,0,0,1,0,1,5
{3BA60375-059A-4AFA-BB80-C4CF9D234F61},High income High assets,19,61,Female,VIC,TRUE,TRUE,6,26,64,168,0,0,0,1,4,3
{72036C8E-E96E-4DD0-862C-F14A62E413D7},Low income High assets,16,61,Male,WA,TRUE,TRUE,0,16,38,142,0,0,0,0,3,2
{CD6404EE-2ED7-42D0-BA7A-E943F3E1C85C},High income High assets,7,61,Female,VIC,TRUE,TRUE,32,64,86,145,1,2,0,0,4,2
{BB29A76F-09A4-4013-B8CB-B5ED3F0CA0AA},High income High assets,26,61,Female,NSW,TRUE,TRUE,12,32,96,215,5,13,0,0,3,5
{223A41BA-6EAE-4E06-AFF4-14F05781C308},Low income High assets,34,61,Male,VIC,TRUE,TRUE,17,32,126,311,0,0,0,1,2,3
{2754F8D1-6CFB-4564-B607-E69EBE939C8D},Unknown,34,61,,SA,TRUE,FALSE,0,15,74,241,1,1,0,0,2,4
{DEBC7A10-D754-411E-9FF1-B7D83DC69393},Unknown,29,61,Male,QLD,TRUE,TRUE,1,16,49,130,0,1,0,0,2,2
{61E834C9-7120-4088-A127-107E9D9534A4},Average income Average assets,8,61,Female,TAS,TRUE,TRUE,3,19,65,169,0,0,0,0,1,1
{CE91ADC4-409E-43B7-8DE9-F6BFEEC99F98},Average income Average assets,20,61,Female,NSW,TRUE,FALSE,6,11,42,87,0,0,0,0,1,2
{1FCC6B89-42BE-4FC0-A65E-F015D45C6BE2},Average income Average assets,21,61,Male,VIC,TRUE,TRUE,4,19,83,245,0,0,0,0,4,5
{A5F29F15-42F0-4B05-839C-3CEC9D319244},High income High assets,15,61,Female,VIC,FALSE,FALSE,0,14,14,55,0,0,0,0,4,4
{673D8FBE-5DD8-4B3F-A0B3-3869F7BB7163},Highest income and assets,32,61,Male,VIC,TRUE,TRUE,29,69,136,279,0,0,0,1,3,4
{C55FE156-D0E2-47B7-9818-DFFB7532F396},Average income Average assets,30,61,Male,VIC,TRUE,TRUE,9,18,58,146,1,1,0,2,2,1
{E4ABF4FA-C98E-47BB-8984-50B5B7D5B9AB},Unknown,7,61,,ACT,TRUE,FALSE,5,10,44,120,0,0,0,0,4,1
{6FD12D02-5C41-4ABE-AEBE-E46D673AD321},High income High assets,15,61,Female,QLD,TRUE,FALSE,9,27,80,210,0,0,0,0,2,2
{83F95978-AB16-496F-9977-02831A0B3FDD},,19,61,,VIC,TRUE,TRUE,10,15,44,92,1,1,0,0,3,4
{33A8F6D0-AB50-4C00-809A-317C481479D6},High income High assets,28,61,Female,QLD,TRUE,FALSE,11,29,101,254,0,0,0,0,1,2
{05D82682-2EF7-4D13-BA20-AB31EEF4F222},Unknown,20,61,Female,NSW,FALSE,FALSE,0,1,2,17,0,0,0,0,3,1
{02EC8FF1-E3AB-41A2-95FE-AFAC1F361E66},High income High assets,21,61,Female,,TRUE,FALSE,16,31,69,176,0,0,0,0,2,1
{500CBCED-F8A8-4649-AF6F-591438C700BA},Unknown,15,61,Female,WA,FALSE,FALSE,6,21,21,131,0,0,0,0,2,5
{55D6464C-0841-4CB5-B358-806D50032F39},Highest income and assets,18,61,Male,VIC,TRUE,TRUE,15,29,86,244,0,0,1,1,2,1
{F07A5C38-3310-4BC4-A8D8-117508F5EE55},High income High assets,13,61,Male,NSW,TRUE,TRUE,0,0,42,111,0,0,0,0,2,5
{1D8E63C1-AC8C-4794-9E5B-3F9A1FACA60D},Average income Average assets,29,61,Male,VIC,FALSE,FALSE,10,20,12,41,0,0,0,0,1,3
{D54F5906-636C-4564-88B5-8811591870FC},Low income High assets,26,61,Female,VIC,TRUE,FALSE,10,22,66,127,0,0,0,0,2,3
{109EDEF0-52A9-4224-8CAF-C99DED0CE8F3},Unknown,0,61,Male,WA,FALSE,TRUE,2,2,7,7,0,0,0,0,1,2
{080629C8-40F5-4079-8762-8E926C364E6C},Highest income and assets,11,61,,WA,TRUE,TRUE,2,14,46,91,0,0,0,0,3,1
{76125AA2-ED2A-4F62-9290-E5C7F962F0B2},High income Low assets,14,61,Female,NSW,TRUE,TRUE,4,10,50,115,0,0,0,0,3,2
{D4D9F31A-091D-4A07-9E96-474ECC78E589},,10,61,,QLD,TRUE,TRUE,13,25,79,165,0,0,0,1,4,4
{37EFEEFC-4FDA-4988-860D-4287F3C5FFBA},Low income High assets,21,61,Female,VIC,TRUE,FALSE,11,25,83,199,0,0,0,0,1,1
{789A2832-C3E2-4BE5-8E71-285255B84BD1},Low income High assets,27,61,Female,NSW,TRUE,TRUE,0,12,35,106,0,1,0,1,4,5
{6BA60A85-4BC0-4920-B5EE-68611B217145},Low income Low assets,23,61,Male,NSW,TRUE,TRUE,17,24,89,199,0,0,0,3,2,4
{42874F68-AF3C-47F8-B584-93AD6F12C509},Highest income and assets,16,61,Male,NSW,TRUE,TRUE,9,23,85,245,0,0,0,1,1,1
{122E76FF-2A6A-45A8-90A1-2A7008695E1B},Low income High assets,11,61,Male,VIC,TRUE,TRUE,4,8,19,49,0,0,0,0,2,1
{F6E1E31F-9B6F-43DB-85C9-1DE3686AC19D},Average income Average assets,14,61,,VIC,TRUE,TRUE,9,16,85,225,1,1,0,3,4,5
{D8FFC295-11F0-4486-BB6D-F6A7E809DE12},High income High assets,11,61,Female,VIC,FALSE,TRUE,0,7,17,50,0,0,0,0,3,3
{68F486E6-3668-4DAC-B02E-C6A17C1DBA8A},High income High assets,10,61,Male,NSW,FALSE,TRUE,4,12,19,52,0,0,0,0,1,5
{AB7C99C7-74F7-4075-A174-81E74FF1E5ED},Highest income and assets,8,61,Female,NSW,TRUE,TRUE,0,0,63,135,0,0,0,0,4,3
{D104B7C2-D9E6-4F1B-8FB1-20EDD02BFDBC},Unknown,16,61,Female,QLD,TRUE,TRUE,5,8,20,66,1,2,1,2,2,3
{3887E80E-4A6D-422E-A7E6-14DEF9C1CE39},Low income High assets,37,61,Female,WA,TRUE,FALSE,1,9,12,80,0,0,0,0,3,1
{BE3E9948-FA41-4E27-8D4B-6A9B78EFD264},Low income High assets,15,61,Female,VIC,TRUE,TRUE,8,20,18,30,0,0,0,0,1,2
{6D88E3FD-C08E-45E5-A7BC-7D18E493DBDE},High income High assets,9,61,Female,VIC,TRUE,TRUE,5,14,65,146,0,0,0,0,1,3
{7B2A3EE9-FFB7-4361-B970-9E7CAC1B509A},High income High assets,13,61,Female,VIC,TRUE,FALSE,14,23,60,115,0,0,0,1,1,2
{C6D6B285-7454-4642-93A0-6DD2C53CF2D9},Highest income and assets,11,61,Male,ACT,FALSE,TRUE,4,11,6,30,0,0,0,0,1,4
